Database	ID	Name	Category	Genes	Metabolites	Associated_Metabolite_Sets
SMPDB	SMP0000687	Naltrexone Action Pathway	Drug Action	OPRM1;CACNA1A;CACNB1;CACNA2D2;SCN10A;SCN1B;KCND2;KCNIP2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B3;FXYD2;GRIN1;GRIN2A;GRIN3A;ADRA1A;HTR1A;SLC6A2;SLC6A4;SLC6A3;DRD1	HMDB0014842;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	
SMPDB	SMP0000688	Naloxone Action Pathway	Drug Action	OPRM1;CACNA1A;CACNB1;CACNA2D2;SCN10A;SCN1B;KCND2;KCNIP2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B3;FXYD2;GRIN1;GRIN2A;GRIN3A;ADRA1A;HTR1A;SLC6A2;SLC6A4;SLC6A3;DRD1	HMDB0015314;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	
SMPDB	SMP0000689	Dihydromorphine Action Pathway	Drug Action	OPRM1;CACNA1A;CACNB1;CACNA2D2;SCN10A;SCN1B;KCND2;KCNIP2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B3;FXYD2;GRIN1;GRIN2A;GRIN3A;ADRA1A;HTR1A;SLC6A2;SLC6A4;SLC6A3;DRD1	HMDB0060548;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	
SMPDB	SMP0000690	Ketobemidone  Action Pathway	Drug Action	OPRM1;CACNA1A;CACNB1;CACNA2D2;SCN10A;SCN1B;KCND2;KCNIP2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B3;FXYD2;GRIN1;GRIN2A;GRIN3A;ADRA1A;HTR1A;SLC6A2;SLC6A4;SLC6A3;DRD1	HMDB0041913;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	
SMPDB	SMP0000691	Nalbuphine Action Pathway	Drug Action	OPRK1;OPRM1;CACNA1A;CACNB1;CACNA2D2;SCN10A;SCN1B;KCND2;KCNIP2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B3;FXYD2;GRIN1;GRIN2A;GRIN3A;ADRA1A;HTR1A;SLC6A2;SLC6A4;SLC6A3;DRD1	HMDB0014982;HMDB0000464;HMDB0000588;HMDB0000586;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0001429;HMDB0000216;HMDB0000259;HMDB0000073	
SMPDB	SMP0000692	Antipyrine Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015503;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000693	Antrafenine Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015488;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000694	Carprofen Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014959;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000695	Etoricoxib Action Pathway	Drug Action	PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;PTGS1;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015565;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000696	Fenoprofen Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014713;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000697	Flurbiprofen Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014850;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000698	Magnesium Salicylate Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015469;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000699	Lumiracoxib Action Pathway	Drug Action	PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;PTGS1;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015403;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000700	Lornoxicam Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015666;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000701	Phenylbutazone Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014950;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000702	Nepafenac Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015678;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000703	Trisalicylate-Choline Action Pathway	Drug Action	PTGS1;PTGS2;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015473;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000704	Tolmetin Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014643;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000705	Tiaprofenic Acid Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0015538;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
SMPDB	SMP0000706	Tenoxicam Action Pathway	Drug Action	PTGS2;PTGS1;CYP4F2;LTA4H;LTC4S;GGT1;GPX1;PTGIS;PTGDS;AKR1C3;TBXAS1;PTGES;CBR1;ALOX15;CYP2C8;CYP2B6;EPHX2;ALOX5;ALOX15B;CYP2E1;ALOX12B;CYP2J2;CYP2U1;CYP4A11;ALOX12;PLA2G4B;CYP4F8;CYP4F3	HMDB0014612;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0001303;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0061111;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0012943;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0061119;HMDB0013633;HMDB0061118;HMDB0007883;HMDB0010379;HMDB0061377;HMDB0061378	
